order_id,customer_id,order_date,order_status
18030,698,2024-05-23 00:00:00,Enviado
18033,6708,2024-07-10 00:00:00,Cancelado
18034,2902,2024-01-25 00:00:00,Pago
18035,1731,2024-01-04 00:00:00,Entregue
18036,4271,2024-07-21 00:00:00,Pendente
18037,5560,2024-04-25 00:00:00,Entregue
18038,6951,2024-03-28 00:00:00,Enviado
18039,7970,2024-06-08 00:00:00,Cancelado
18040,8203,2024-07-12 00:00:00,Cancelado
18041,5688,2024-06-01 00:00:00,Pago
18042,3811,Unknown,Pago
18043,8150,2024-06-26 00:00:00,Cancelado
18044,2226,Unknown,Pago
18045,8884,2024-03-28 00:00:00,Pendente
18046,7157,2024-02-26 00:00:00,Pendente
18047,9648,2024-06-27 00:00:00,Pendente
18048,9222,2024-05-01 00:00:00,Pendente
18049,1228,Unknown,Pendente
18050,9540,2024-06-11 00:00:00,Pago
18051,723,2024-04-06 00:00:00,Pendente
18052,7678,2024-02-27 00:00:00,Pago
18053,3663,2024-06-21 00:00:00,Enviado
18054,7514,2024-04-25 00:00:00,Pendente
18055,5262,2024-05-07 00:00:00,Pago
18057,9094,2024-06-17 00:00:00,Pendente
18058,816,2024-07-03 00:00:00,Cancelado
18060,5139,2024-01-10 00:00:00,Enviado
18061,562,2024-07-21 00:00:00,Enviado
18062,8501,2024-01-24 00:00:00,Pago
18063,3404,2024-06-13 00:00:00,Pago
18064,2069,2024-03-03 00:00:00,Pago
18065,3884,2024-03-05 00:00:00,Pendente
18066,6134,2024-05-13 00:00:00,Pago
18067,7287,2024-03-22 00:00:00,Pendente
18068,5328,2024-01-01 00:00:00,Enviado
18069,7931,2024-07-17 00:00:00,Entregue
18070,2179,Unknown,Pago
18071,6323,2024-04-17 00:00:00,Entregue
18072,9790,2024-02-10 00:00:00,Enviado
18073,3652,2024-04-01 00:00:00,Pendente
18075,8230,2024-06-20 00:00:00,Pendente
18076,5442,Unknown,Enviado
18077,1268,2024-03-27 00:00:00,Entregue
18078,1022,2024-03-22 00:00:00,Pago
18079,8463,2024-07-02 00:00:00,Pendente
18081,9850,2024-03-16 00:00:00,Entregue
18083,2730,2024-01-03 00:00:00,Pago
18084,3152,2024-01-28 00:00:00,Pago
18085,4217,2024-02-18 00:00:00,Entregue
18086,3570,2024-02-21 00:00:00,Enviado
18087,572,2024-01-19 00:00:00,Cancelado
18088,3947,2024-02-04 00:00:00,Entregue
18089,8004,2024-03-01 00:00:00,Enviado
18090,1536,2024-07-12 00:00:00,Pendente
18091,8597,2024-06-23 00:00:00,Entregue
18092,7845,2024-05-03 00:00:00,Pago
18093,8542,2024-07-25 00:00:00,Enviado
18094,3873,2024-02-11 00:00:00,Pendente
18095,9374,2024-02-02 00:00:00,Pago
18096,9930,2024-03-03 00:00:00,Pago
18097,6446,2024-03-26 00:00:00,Enviado
18099,3988,2024-05-26 00:00:00,Pago
18100,6148,2024-06-27 00:00:00,Enviado
18101,2214,2024-01-24 00:00:00,Pago
18103,6630,2024-07-06 00:00:00,Enviado
18104,6179,2024-05-24 00:00:00,Entregue
18105,526,2024-05-01 00:00:00,Pendente
18106,426,2024-04-10 00:00:00,Pago
18107,6303,Unknown,Pago
18110,1868,2024-07-26 00:00:00,Cancelado
18111,1064,2024-04-06 00:00:00,Entregue
18112,9810,Unknown,Cancelado
18113,3068,2024-04-13 00:00:00,Pendente
18114,358,2024-02-06 00:00:00,Pago
18115,8534,2024-06-24 00:00:00,Pago
18116,5598,2024-03-25 00:00:00,Entregue
18117,8630,2024-06-04 00:00:00,Entregue
18118,3992,2024-01-20 00:00:00,Enviado
18119,2143,2024-03-04 00:00:00,Pendente
18120,8113,2024-07-22 00:00:00,Pendente
18121,6220,2024-01-28 00:00:00,Pago
18123,5420,2024-05-08 00:00:00,Pendente
18124,4393,Unknown,Pendente
18126,1270,2024-06-01 00:00:00,Entregue
18127,6653,2024-07-25 00:00:00,Pago
18128,3100,2024-01-22 00:00:00,Cancelado
18129,2179,2024-04-24 00:00:00,Pendente
18130,7333,2024-04-26 00:00:00,Pago
18131,4651,2024-02-07 00:00:00,Pago
18132,9228,2024-07-25 00:00:00,Pago
18133,6176,2024-06-09 00:00:00,Entregue
18134,8489,2024-07-02 00:00:00,Entregue
18135,2288,2024-03-11 00:00:00,Enviado
18136,9878,2024-03-05 00:00:00,Entregue
18137,1562,2024-02-22 00:00:00,Pago
18138,1350,2024-04-19 00:00:00,Pendente
18140,1712,2024-06-29 00:00:00,Cancelado
18141,7660,2024-07-23 00:00:00,Pendente
18142,3789,2024-05-23 00:00:00,Pago
18143,9672,2024-06-04 00:00:00,Pago
18144,9691,Unknown,Pago
18145,4744,2024-03-05 00:00:00,Pago
18146,944,2024-02-17 00:00:00,Pago
18147,5409,2024-03-05 00:00:00,Pago
18148,7639,2024-04-13 00:00:00,Pago
18150,3498,2024-01-21 00:00:00,Pendente
18151,8308,2024-05-13 00:00:00,Entregue
18152,3869,2024-04-22 00:00:00,Pago
18153,9398,2024-03-07 00:00:00,Enviado
18154,7885,2024-07-12 00:00:00,Enviado
18155,6262,2024-05-06 00:00:00,Pendente
18156,9862,2024-07-11 00:00:00,Pago
18157,4590,2024-01-06 00:00:00,Entregue
18158,6812,2024-07-17 00:00:00,Entregue
18160,5975,2024-01-31 00:00:00,Pendente
18161,1477,2024-05-07 00:00:00,Pago
18162,3178,2024-06-30 00:00:00,Pago
18163,1891,2024-01-25 00:00:00,Pago
18164,5791,Unknown,Pendente
18165,2483,2024-06-22 00:00:00,Cancelado
18166,8331,Unknown,Pago
18168,4618,2024-07-03 00:00:00,Pago
18169,176,2024-03-18 00:00:00,Entregue
18170,5364,2024-01-05 00:00:00,Pendente
18171,6032,2024-07-10 00:00:00,Entregue
18173,4373,2024-06-02 00:00:00,Pago
18174,5467,2024-03-20 00:00:00,Entregue
18175,170,2024-07-23 00:00:00,Pendente
18176,1573,2024-06-10 00:00:00,Cancelado
18178,8558,2024-05-30 00:00:00,Pago
18179,6934,Unknown,Pago
18180,5341,2024-05-25 00:00:00,Pendente
18181,1429,2024-06-26 00:00:00,Enviado
18182,9014,2024-03-13 00:00:00,Pago
18183,2516,2024-06-28 00:00:00,Enviado
18184,5564,2024-01-08 00:00:00,Pendente
18185,2321,2024-06-06 00:00:00,Enviado
18186,8466,2024-03-15 00:00:00,Pago
18187,5512,2024-06-23 00:00:00,Pago
18188,7832,2024-04-01 00:00:00,Pendente
18189,7003,2024-06-23 00:00:00,Pago
18190,3257,2024-03-13 00:00:00,Pago
18191,3486,Unknown,Entregue
18192,1772,2024-01-05 00:00:00,Pago
18193,8874,2024-02-04 00:00:00,Pago
18194,5805,2024-02-26 00:00:00,Pago
18195,41,2024-04-26 00:00:00,Pendente
18196,5634,2024-03-06 00:00:00,Pago
18198,320,2024-07-21 00:00:00,Pendente
18199,7241,2024-05-02 00:00:00,Entregue
18200,4036,2024-04-07 00:00:00,Cancelado
18201,1472,2024-06-11 00:00:00,Pago
18202,9846,2024-06-07 00:00:00,Pago
18203,639,Unknown,Pago
18204,404,2024-05-18 00:00:00,Pago
18205,2364,2024-04-17 00:00:00,Enviado
18206,2030,2024-04-05 00:00:00,Pago
18207,2361,2024-01-24 00:00:00,Pago
18209,5816,2024-07-14 00:00:00,Pago
18210,1858,2024-05-04 00:00:00,Pago
18212,9911,2024-06-22 00:00:00,Enviado
18213,3126,2024-07-01 00:00:00,Pendente
18214,2997,Unknown,Enviado
18215,1339,2024-05-23 00:00:00,Entregue
18216,8302,2024-03-06 00:00:00,Pendente
18217,2988,2024-06-15 00:00:00,Cancelado
18218,4508,2024-02-15 00:00:00,Pago
18219,3969,2024-02-28 00:00:00,Pago
18220,8704,2024-02-18 00:00:00,Entregue
18221,8879,2024-06-02 00:00:00,Pago
18222,5712,2024-01-06 00:00:00,Enviado
18223,3264,2024-01-15 00:00:00,Pago
18224,1104,2024-05-10 00:00:00,Pago
18225,5793,2024-05-29 00:00:00,Pago
18226,8481,2024-06-24 00:00:00,Pago
18227,8999,2024-01-21 00:00:00,Entregue
18228,3485,2024-02-27 00:00:00,Enviado
18229,3463,2024-04-14 00:00:00,Enviado
18231,9758,2024-03-08 00:00:00,Enviado
18232,7040,2024-04-24 00:00:00,Enviado
18233,2405,2024-07-01 00:00:00,Pago
18234,6661,2024-07-12 00:00:00,Pendente
18235,8708,2024-01-02 00:00:00,Pendente
18236,1021,2024-05-04 00:00:00,Pago
18238,9344,2024-07-05 00:00:00,Cancelado
18239,2716,2024-03-27 00:00:00,Enviado
18240,4380,2024-05-26 00:00:00,Pago
18241,149,2024-05-04 00:00:00,Cancelado
18242,7911,2024-05-06 00:00:00,Enviado
18243,8256,2024-01-29 00:00:00,Pendente
18245,9742,2024-02-10 00:00:00,Pendente
18246,8259,2024-03-08 00:00:00,Pendente
18247,2465,2024-03-28 00:00:00,Pendente
18248,3132,2024-07-26 00:00:00,Entregue
18249,8920,2024-02-27 00:00:00,Pago
18250,1096,2024-05-14 00:00:00,Pago
18252,1283,Unknown,Pago
18253,7592,Unknown,Pago
18254,6412,2024-02-28 00:00:00,Pago
18255,4774,2024-05-19 00:00:00,Cancelado
18256,6603,2024-07-05 00:00:00,Pago
18257,9265,2024-07-06 00:00:00,Pago
18258,2841,2024-04-11 00:00:00,Pago
18260,1015,2024-02-06 00:00:00,Pago
18261,379,2024-06-26 00:00:00,Entregue
18262,8107,2024-03-18 00:00:00,Entregue
18263,913,2024-01-30 00:00:00,Pago
18264,1168,2024-07-08 00:00:00,Pago
18265,1862,2024-07-17 00:00:00,Enviado
18266,672,2024-04-03 00:00:00,Pago
18267,8962,2024-01-01 00:00:00,Cancelado
18268,3937,2024-01-17 00:00:00,Entregue
18269,9015,2024-01-01 00:00:00,Entregue
18270,15,2024-01-13 00:00:00,Enviado
18271,3567,2024-01-29 00:00:00,Pago
18272,6672,Unknown,Pendente
18273,7065,2024-03-25 00:00:00,Pendente
18275,311,2024-04-06 00:00:00,Pendente
18277,5182,2024-07-12 00:00:00,Enviado
18278,452,2024-06-30 00:00:00,Entregue
18279,8708,2024-05-22 00:00:00,Pendente
18280,189,2024-04-19 00:00:00,Pendente
18282,6521,2024-03-21 00:00:00,Pago
18284,6860,2024-04-15 00:00:00,Enviado
18285,1250,2024-04-06 00:00:00,Pago
18288,15,2024-04-26 00:00:00,Pendente
18289,9473,2024-02-21 00:00:00,Pago
18290,1141,2024-04-28 00:00:00,Pago
18291,4362,2024-03-04 00:00:00,Cancelado
18292,8252,2024-06-01 00:00:00,Entregue
18293,8497,2024-03-21 00:00:00,Entregue
18294,7503,2024-05-15 00:00:00,Pago
18295,3490,Unknown,Pendente
18296,2242,2024-04-19 00:00:00,Pago
18298,9864,2024-01-27 00:00:00,Pago
18299,3549,2024-07-18 00:00:00,Cancelado
18300,219,2024-02-01 00:00:00,Pago
18301,6836,2024-04-13 00:00:00,Enviado
18303,9376,2024-03-20 00:00:00,Pago
18304,4566,2024-06-29 00:00:00,Pago
18305,885,2024-02-23 00:00:00,Pendente
18306,7692,2024-07-02 00:00:00,Enviado
18307,3185,2024-05-15 00:00:00,Entregue
18308,3394,2024-05-27 00:00:00,Pago
18309,8819,2024-02-23 00:00:00,Pago
18310,5671,2024-03-01 00:00:00,Enviado
18311,4901,2024-04-12 00:00:00,Entregue
18312,9501,2024-02-04 00:00:00,Entregue
18313,2261,2024-04-04 00:00:00,Pendente
18315,7292,2024-02-28 00:00:00,Enviado
18316,7421,2024-02-13 00:00:00,Pago
18317,772,2024-03-03 00:00:00,Enviado
18318,2893,2024-04-26 00:00:00,Pago
18319,166,2024-02-28 00:00:00,Pago
18320,2796,Unknown,Entregue
18321,7417,2024-01-26 00:00:00,Pago
18322,8748,2024-07-27 00:00:00,Enviado
18323,1496,2024-04-24 00:00:00,Enviado
18324,5033,2024-02-22 00:00:00,Pago
18325,6530,2024-04-06 00:00:00,Pago
18326,7942,2024-07-09 00:00:00,Pago
18327,6159,2024-05-23 00:00:00,Pago
18328,7470,2024-02-25 00:00:00,Enviado
18329,9457,2024-02-11 00:00:00,Pago
18330,8018,2024-07-18 00:00:00,Pendente
18331,4341,2024-04-26 00:00:00,Entregue
18332,2638,2024-01-05 00:00:00,Pendente
18333,5159,2024-06-15 00:00:00,Enviado
18334,287,2024-04-19 00:00:00,Pendente
18336,4653,2024-05-09 00:00:00,Pago
18337,9153,2024-06-22 00:00:00,Cancelado
18340,3675,2024-07-17 00:00:00,Pago
18341,1320,2024-04-14 00:00:00,Entregue
18342,6789,2024-06-27 00:00:00,Enviado
18343,3457,2024-03-30 00:00:00,Enviado
18344,4609,2024-04-05 00:00:00,Pendente
18345,7751,2024-02-24 00:00:00,Entregue
18346,5452,2024-06-12 00:00:00,Pago
18347,9186,2024-06-21 00:00:00,Pago
18348,8712,2024-03-29 00:00:00,Cancelado
18349,8810,2024-05-20 00:00:00,Pendente
18350,5944,2024-03-16 00:00:00,Pendente
18351,8218,2024-07-18 00:00:00,Cancelado
18352,5747,2024-05-08 00:00:00,Pendente
18353,5027,2024-03-24 00:00:00,Pago
18355,844,2024-02-24 00:00:00,Entregue
18356,5862,2024-02-14 00:00:00,Pago
18357,6541,2024-07-21 00:00:00,Pendente
18358,8912,2024-07-01 00:00:00,Pendente
18359,9307,2024-06-05 00:00:00,Pendente
18360,7973,2024-01-30 00:00:00,Cancelado
18361,8109,2024-01-05 00:00:00,Enviado
18362,4406,2024-06-26 00:00:00,Enviado
18363,8343,2024-05-01 00:00:00,Pago
18364,1180,2024-07-08 00:00:00,Pago
18365,6966,2024-07-17 00:00:00,Pago
18366,8470,2024-04-09 00:00:00,Pendente
18367,9020,2024-01-05 00:00:00,Pendente
18368,7776,Unknown,Pago
18369,6478,Unknown,Pago
18370,8085,2024-03-10 00:00:00,Pago
18371,1919,2024-02-25 00:00:00,Pendente
18372,547,2024-07-01 00:00:00,Pago
18373,9541,2024-05-20 00:00:00,Pago
18374,1376,2024-01-08 00:00:00,Pago
18375,8834,2024-05-19 00:00:00,Pendente
18376,9606,2024-06-16 00:00:00,Pago
18377,2109,2024-03-14 00:00:00,Pendente
18378,4542,2024-03-31 00:00:00,Pendente
18379,7087,2024-05-18 00:00:00,Pago
18380,4211,2024-04-04 00:00:00,Pago
18381,7444,2024-03-09 00:00:00,Enviado
18382,9930,2024-04-24 00:00:00,Pendente
18383,5292,2024-04-12 00:00:00,Pendente
18384,4537,2024-01-28 00:00:00,Pendente
18385,8022,2024-01-07 00:00:00,Pago
18386,4700,2024-05-10 00:00:00,Pago
18387,8236,2024-05-15 00:00:00,Pago
18389,2802,2024-03-25 00:00:00,Enviado
18391,3619,2024-02-02 00:00:00,Entregue
18392,7328,2024-05-29 00:00:00,Cancelado
18393,9595,2024-01-10 00:00:00,Pago
18394,4021,2024-05-15 00:00:00,Pendente
18395,7641,2024-05-07 00:00:00,Cancelado
18396,6308,2024-04-11 00:00:00,Entregue
18397,518,Unknown,Pendente
18398,6615,2024-01-27 00:00:00,Pago
18400,3822,2024-02-25 00:00:00,Entregue
18401,3848,2024-06-20 00:00:00,Enviado
18402,290,2024-04-01 00:00:00,Pago
18403,8160,2024-03-27 00:00:00,Enviado
18405,1879,2024-02-15 00:00:00,Enviado
18406,5400,2024-02-07 00:00:00,Pago
18407,705,2024-05-11 00:00:00,Pago
18408,1361,2024-07-04 00:00:00,Pago
18409,385,2024-03-10 00:00:00,Entregue
18410,3531,2024-02-21 00:00:00,Pago
18411,6654,2024-04-13 00:00:00,Pendente
18412,9089,2024-03-03 00:00:00,Pago
18413,2034,2024-05-23 00:00:00,Pendente
18414,8381,2024-04-28 00:00:00,Entregue
18415,4941,2024-06-29 00:00:00,Pago
18417,5642,2024-02-04 00:00:00,Pendente
18418,1944,2024-06-08 00:00:00,Enviado
18420,821,2024-07-05 00:00:00,Cancelado
18422,671,2024-01-04 00:00:00,Entregue
18424,8936,2024-03-07 00:00:00,Pago
18425,2156,2024-04-06 00:00:00,Enviado
18426,4231,2024-05-31 00:00:00,Pago
18427,524,2024-02-13 00:00:00,Pago
18428,2456,2024-06-08 00:00:00,Pago
18429,2031,2024-07-08 00:00:00,Pendente
18430,6620,2024-02-18 00:00:00,Pendente
18431,3668,2024-06-25 00:00:00,Pago
18433,3259,2024-06-17 00:00:00,Pendente
18434,7432,2024-05-14 00:00:00,Pago
18435,1581,Unknown,Pago
18436,917,2024-03-14 00:00:00,Cancelado
18437,9747,2024-06-22 00:00:00,Pendente
18438,8754,2024-07-05 00:00:00,Enviado
18439,7091,2024-04-20 00:00:00,Cancelado
18440,5127,2024-02-07 00:00:00,Pago
18441,6076,2024-03-06 00:00:00,Pago
18442,1744,2024-04-05 00:00:00,Pago
18443,9721,2024-06-06 00:00:00,Pendente
18444,3701,2024-06-13 00:00:00,Pendente
18445,3267,2024-02-02 00:00:00,Enviado
18446,7085,2024-07-26 00:00:00,Enviado
18447,2520,2024-01-31 00:00:00,Pago
18448,6734,2024-01-21 00:00:00,Pendente
18449,159,2024-06-22 00:00:00,Entregue
18450,1741,2024-07-06 00:00:00,Pendente
18451,1431,2024-04-15 00:00:00,Pago
18452,1957,2024-07-21 00:00:00,Enviado
18453,7893,2024-06-02 00:00:00,Pago
18454,2021,2024-04-20 00:00:00,Pendente
18455,1451,2024-01-18 00:00:00,Pago
18456,6933,2024-01-31 00:00:00,Pago
18457,3248,2024-04-24 00:00:00,Pago
18458,9050,2024-06-09 00:00:00,Enviado
18459,5887,2024-05-03 00:00:00,Pendente
18460,3516,2024-02-26 00:00:00,Enviado
18461,6516,2024-01-05 00:00:00,Entregue
18462,2694,2024-02-16 00:00:00,Pago
18463,1983,2024-01-16 00:00:00,Entregue
18464,4673,Unknown,Pago
18466,9741,2024-03-28 00:00:00,Pago
18467,3450,2024-02-08 00:00:00,Entregue
18468,2353,2024-07-07 00:00:00,Pendente
18469,7066,2024-05-05 00:00:00,Pendente
18470,6741,2024-05-10 00:00:00,Entregue
18472,3153,2024-04-13 00:00:00,Cancelado
18473,7588,2024-06-08 00:00:00,Pago
18474,8461,2024-01-31 00:00:00,Cancelado
18475,5057,2024-03-10 00:00:00,Pago
18476,2162,Unknown,Pago
18477,1773,2024-02-25 00:00:00,Pago
18478,8641,2024-01-12 00:00:00,Pendente
18479,1775,2024-04-18 00:00:00,Pago
18480,6838,2024-06-11 00:00:00,Pago
18481,9904,2024-05-26 00:00:00,Pendente
18482,9619,2024-06-03 00:00:00,Pago
18483,2163,2024-03-17 00:00:00,Pago
18484,6528,2024-05-07 00:00:00,Pago
18485,9786,2024-03-13 00:00:00,Pago
18486,2422,2024-04-28 00:00:00,Cancelado
18487,8474,2024-01-31 00:00:00,Pago
18488,6463,2024-03-29 00:00:00,Entregue
18490,7041,2024-01-06 00:00:00,Pago
18491,8033,2024-06-22 00:00:00,Pendente
18492,6502,2024-03-20 00:00:00,Entregue
18493,4193,Unknown,Cancelado
18494,5973,2024-05-14 00:00:00,Pendente
18495,3943,2024-05-26 00:00:00,Entregue
18496,2790,2024-06-21 00:00:00,Pago
18497,931,2024-03-24 00:00:00,Entregue
18498,9258,2024-05-05 00:00:00,Enviado
18499,1355,2024-05-07 00:00:00,Cancelado
18500,8659,2024-01-29 00:00:00,Pendente
18501,3595,2024-06-28 00:00:00,Entregue
18502,248,2024-01-22 00:00:00,Pago
18504,1618,2024-01-13 00:00:00,Entregue
18505,4635,2024-02-05 00:00:00,Entregue
18506,4369,2024-06-01 00:00:00,Pago
18507,799,2024-07-23 00:00:00,Pendente
18508,3726,2024-05-07 00:00:00,Entregue
18509,5435,2024-02-11 00:00:00,Pago
18510,9692,2024-06-02 00:00:00,Pago
18511,5512,2024-02-13 00:00:00,Pendente
18513,610,2024-04-03 00:00:00,Pendente
18514,8595,2024-01-25 00:00:00,Entregue
18515,2318,2024-05-11 00:00:00,Pendente
18516,7028,2024-07-26 00:00:00,Pendente
18517,3004,Unknown,Entregue
18518,5827,2024-03-02 00:00:00,Pago
18519,9910,Unknown,Pago
18520,195,2024-01-11 00:00:00,Pendente
18521,5416,2024-04-15 00:00:00,Entregue
18522,3959,Unknown,Pago
18523,8862,2024-03-16 00:00:00,Pendente
18524,4606,2024-04-09 00:00:00,Pago
18525,7687,2024-06-04 00:00:00,Entregue
18526,2750,2024-01-04 00:00:00,Entregue
18528,843,Unknown,Enviado
18529,2111,2024-03-03 00:00:00,Entregue
18530,9543,2024-07-11 00:00:00,Entregue
18531,2775,2024-04-03 00:00:00,Entregue
18532,2745,2024-07-01 00:00:00,Pago
18533,6857,2024-01-15 00:00:00,Entregue
18534,2548,2024-06-17 00:00:00,Enviado
18535,8134,2024-05-31 00:00:00,Entregue
18536,7419,2024-07-03 00:00:00,Entregue
18537,5960,2024-01-16 00:00:00,Entregue
18538,1884,2024-05-03 00:00:00,Entregue
18539,7868,2024-01-23 00:00:00,Pago
18540,4342,2024-03-11 00:00:00,Entregue
18541,4097,Unknown,Pago
18542,2947,2024-04-07 00:00:00,Enviado
18543,5415,Unknown,Pendente
18545,9963,2024-03-16 00:00:00,Pago
18546,3827,2024-02-29 00:00:00,Pendente
18548,9190,2024-01-28 00:00:00,Pago
18549,2562,2024-01-27 00:00:00,Pendente
18550,3925,2024-03-02 00:00:00,Entregue
18551,7110,2024-03-19 00:00:00,Entregue
18552,1375,2024-07-22 00:00:00,Pago
18553,3423,2024-05-02 00:00:00,Enviado
18554,388,2024-06-22 00:00:00,Pago
18555,5625,2024-03-09 00:00:00,Entregue
18557,5366,2024-04-17 00:00:00,Pago
18558,8654,2024-04-26 00:00:00,Pendente
18560,142,2024-01-26 00:00:00,Entregue
18561,6013,2024-03-31 00:00:00,Pendente
18562,8650,2024-07-02 00:00:00,Pago
18563,8011,2024-06-15 00:00:00,Pendente
18564,4714,2024-01-12 00:00:00,Enviado
18565,3011,2024-04-16 00:00:00,Entregue
18566,9256,2024-01-07 00:00:00,Pago
18569,6310,Unknown,Enviado
18570,72,2024-04-18 00:00:00,Pago
18571,6291,2024-03-21 00:00:00,Pendente
18572,623,2024-03-28 00:00:00,Entregue
18573,6140,2024-04-22 00:00:00,Pago
18574,5208,2024-05-26 00:00:00,Cancelado
18576,4043,2024-07-25 00:00:00,Entregue
18577,5675,2024-04-27 00:00:00,Cancelado
18578,4617,2024-05-29 00:00:00,Entregue
18579,1098,2024-06-12 00:00:00,Cancelado
18580,7410,2024-04-30 00:00:00,Pago
18581,6798,2024-07-25 00:00:00,Pago
18582,300,2024-05-06 00:00:00,Entregue
18583,8112,2024-07-07 00:00:00,Pago
18584,1781,Unknown,Pendente
18585,4369,2024-01-29 00:00:00,Entregue
18586,2451,2024-01-07 00:00:00,Enviado
18587,1842,Unknown,Entregue
18588,4767,2024-02-26 00:00:00,Enviado
18589,4020,2024-04-25 00:00:00,Pago
18590,3271,2024-05-13 00:00:00,Pendente
18591,7738,2024-01-16 00:00:00,Entregue
18593,1368,2024-05-20 00:00:00,Enviado
18595,3025,2024-07-06 00:00:00,Pago
18596,1742,2024-05-06 00:00:00,Pendente
18597,6971,2024-03-21 00:00:00,Pago
18598,5842,2024-06-26 00:00:00,Pago
18599,1482,2024-07-24 00:00:00,Entregue
18600,9830,2024-07-23 00:00:00,Entregue
18601,1533,2024-06-24 00:00:00,Pendente
18602,6515,2024-03-03 00:00:00,Pendente
18603,9665,2024-01-06 00:00:00,Pago
18604,6577,2024-07-18 00:00:00,Pago
18605,1020,2024-03-20 00:00:00,Pendente
18606,6886,2024-05-07 00:00:00,Pago
18607,2121,2024-06-21 00:00:00,Entregue
18608,7189,2024-06-13 00:00:00,Pendente
18610,7930,2024-02-25 00:00:00,Pago
18611,1297,2024-03-31 00:00:00,Pendente
18612,6499,2024-01-27 00:00:00,Pendente
18613,8157,2024-04-14 00:00:00,Entregue
18614,4325,2024-01-14 00:00:00,Pago
18615,3472,2024-02-08 00:00:00,Enviado
18616,6093,2024-02-09 00:00:00,Pago
18617,4511,2024-07-18 00:00:00,Pago
18618,1343,2024-05-28 00:00:00,Enviado
18619,5141,2024-02-15 00:00:00,Cancelado
18620,2458,2024-03-11 00:00:00,Entregue
18621,2346,Unknown,Entregue
18622,1024,2024-07-19 00:00:00,Pago
18624,2402,2024-07-17 00:00:00,Entregue
18625,4933,2024-04-02 00:00:00,Pago
18626,7883,2024-02-24 00:00:00,Pendente
18627,8200,2024-01-19 00:00:00,Entregue
18628,268,2024-02-04 00:00:00,Enviado
18629,9022,2024-07-11 00:00:00,Pago
18630,2158,2024-06-08 00:00:00,Entregue
18631,4871,2024-05-11 00:00:00,Enviado
18632,1358,2024-03-12 00:00:00,Pago
18633,4539,2024-03-23 00:00:00,Pago
18634,8464,2024-07-17 00:00:00,Entregue
18635,3863,2024-01-14 00:00:00,Pendente
18636,1781,2024-02-23 00:00:00,Pendente
18637,1933,2024-06-17 00:00:00,Pendente
18638,491,2024-03-14 00:00:00,Pago
18639,2821,2024-07-01 00:00:00,Enviado
18640,248,2024-01-22 00:00:00,Enviado
18641,68,2024-01-16 00:00:00,Enviado
18642,8487,2024-07-10 00:00:00,Pago
18644,5334,2024-06-22 00:00:00,Pago
18645,1005,Unknown,Pago
18647,4527,2024-04-21 00:00:00,Pago
18648,1532,2024-04-07 00:00:00,Entregue
18649,9583,2024-05-20 00:00:00,Pago
18650,2696,2024-01-03 00:00:00,Pago
18651,2953,2024-06-14 00:00:00,Cancelado
18652,6892,2024-04-21 00:00:00,Pago
18653,4283,2024-07-18 00:00:00,Pago
18654,723,2024-03-16 00:00:00,Pendente
18655,4259,2024-05-02 00:00:00,Pendente
18657,1022,2024-01-24 00:00:00,Pago
18658,2165,2024-01-02 00:00:00,Pendente
18659,8649,2024-01-26 00:00:00,Pago
18660,8898,2024-05-24 00:00:00,Pago
18661,4838,2024-05-20 00:00:00,Pendente
18662,4886,2024-07-24 00:00:00,Pendente
18663,1310,2024-05-16 00:00:00,Enviado
18664,8686,2024-03-09 00:00:00,Entregue
18665,7453,2024-05-10 00:00:00,Entregue
18666,2696,2024-07-03 00:00:00,Cancelado
18667,5645,2024-07-07 00:00:00,Pago
18668,1005,2024-01-09 00:00:00,Pago
18669,6356,2024-02-11 00:00:00,Pago
18670,5040,2024-07-12 00:00:00,Pago
18671,5489,2024-05-24 00:00:00,Pago
18672,4812,2024-06-07 00:00:00,Pendente
18673,7869,2024-07-25 00:00:00,Enviado
18674,6639,2024-07-02 00:00:00,Pendente
18675,7568,2024-06-20 00:00:00,Pago
18676,9860,2024-07-13 00:00:00,Pendente
18677,5915,2024-01-25 00:00:00,Pago
18680,8944,2024-01-26 00:00:00,Cancelado
18681,8315,2024-01-07 00:00:00,Cancelado
18682,5859,2024-05-03 00:00:00,Enviado
18683,76,2024-04-08 00:00:00,Pago
18684,3461,Unknown,Entregue
18685,6660,2024-06-16 00:00:00,Pendente
18686,1054,2024-06-18 00:00:00,Entregue
18687,3679,2024-06-14 00:00:00,Entregue
18689,3374,2024-07-08 00:00:00,Pago
18690,8877,2024-07-03 00:00:00,Pago
18691,3105,2024-01-20 00:00:00,Pago
18692,1856,2024-04-02 00:00:00,Entregue
18693,7840,Unknown,Pendente
18694,6749,2024-02-12 00:00:00,Pago
18695,5757,2024-06-06 00:00:00,Pago
18696,9900,2024-03-03 00:00:00,Pendente
18697,3384,2024-03-11 00:00:00,Enviado
18698,8003,2024-02-10 00:00:00,Pago
18699,7679,2024-02-17 00:00:00,Entregue
18700,1947,2024-05-02 00:00:00,Pago
18701,8658,2024-06-08 00:00:00,Enviado
18702,7718,2024-02-25 00:00:00,Pendente
18704,5790,2024-05-18 00:00:00,Pago
18705,5047,2024-07-19 00:00:00,Pago
18706,8236,2024-01-20 00:00:00,Pago
18707,6763,2024-06-13 00:00:00,Cancelado
18708,8048,2024-06-06 00:00:00,Pago
